ReviewTitle,ReviewBody,ReviewStar,Product,Price,Brand,Model
"Awesome service by Amazon Headphones are good if you prefer ...
","Awesome service by AmazonHeadphones are good if you prefer clarity over Bass
",5,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Best Value for Your Money
","Writing this review after I used it for more than 3 years. So consider reading the complete review.First the cons:1. Wire is a bit thin. But very smooth to handle.2. If not kept in a proper case, it'll take you few seconds to unwind.3. None other that I know of.Pro:1. Highly durable if you care enough for the things you use.2. The 2 years warranty is something. If you find the music is not as good as when it was new due to some issue in earbuds, return (courier or in person) it to the Sennheiser guys. Provided it is physically undamaged, they will hand you over a new one.3. Noise cancellation is optimum. Pedestrians must avoid using it if in heavy road traffic.4. Awesome music quality. You can actually distinguish between different frequencies and different instruments that has be used. Mid and high frequencies sounds crisp. Bass could have been better. Ofcourse you mustn't compare the quality with the ones you get with 3k-4k bucks.5. Use it for long hours, I mean really long time, still you won't find  anything uncomfortable with you ears. Can be used comfortably while you're sleeping in you bed.6. Though I don't have prior experience using any big company earphone products, I had bought it after researching all the products/reviews available online. Believe me I'll again go for this if I had to buy a new one. The best in this price segment.
",5,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Excellent product
","Excellent product
",5,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Best busy
","Excellent product
",5,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Amazing product ð??ð??ð??
","This is one of the best product at this price point. The sound quality is just amazing. Loved it. Treble is on point. Bass is powerful. Mids are balanced. Overall a joy to hear music in these earphones.Build quality is also very good. Using for around 6 months. No problem whatsoever.I would strongly recommend senheiser over other manufacturers.
",5,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Bass is not good
","Completely unsatisfied with the bass ,treble and clearity is nice but bass is not at that level
",2,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Ok
","Ok
",3,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Best ear phone with HD sound
","Sound is awesome
",4,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Hey, I want to replace my ear phones as ...
","Hey,I want to replace my ear phones as one of earpieces has stopped working. Please let me know the procedure asap.
",2,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Not worth
","Not at all worth for 2300 INR BETTER switch to Apple earphone
",1,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Four Stars
","Quality of sound is excellent, however dont expect bass from these. They are not made from that perspective.
",4,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Luv ð?? d product
","Sound  quality is gud
",5,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Not worth the money a good buy for 700-900 range if available
","Decent headphone but not worth 1600
",3,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Must go product !!!!
","It's my all time favorite headphone.The clearity of every beat is awesome...
",5,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Nice product to listen music but not talk
","As a headphone to listen music its a very nice buy. But the major con of the product is its mouth piece. The mouth piece should have been more closer to the mouth. Everytime you try to speak to someone you have to hold the mouth piece closer. And there is no hook as well to clutch it on your cloth.Apart from this all is good.
",3,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Great Product , Buy with CONFIDENCE !!!
","The Product Is of utmost quality and the sound is absolutely mesmerising. Base and treble are perfect with none overlapping the other.A little disappointed with amazon delivery as i opted for same day delivery which didnt happen .
",5,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Good sound. Average quality cables.
","The cables look very thin and delicate. I feel they need to be a little more stronger. We invaiably tend to put the headphones in our pockets and with so much tangling happening, I dont think they can withstand the wear & tear. Expected a better quality build from Sennheiser. Sound quality is amazing. Have always loved Sennheiser.
",3,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"One Star
","Product stopped working after 3 months..wires got loose.
",1,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Worth the money
","Fits well , lite weight and awesome sound clarity and bass , thanks Amazon for lighting deal vth 1450/-
",5,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Best earphones under Rs1800
","This product iss tooo best than other brandSound iss too crispyBass quality iss too goodBlanced sound solid soundI told everyone goo for itt
",4,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Very delicate cable
","Very delicate cable
",5,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Good one
","Good long lasting product. But if buying for iPhone, you better buy original iPhone ones....they work better
",4,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Best in sound quality, quality of wire could have been more better.
","Best in sound quality ,bass is good ,wire looks fragile, otherwise it's value for money.
",5,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Must Buy under 1500.
","Damn this is a lucrative deal ,I was waiting for some kind of discount or sale got this beautiful pair in 1000 buks..I think these are great headsets for my genre..perfect tuning of vocals and bass..loving it.
",5,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Superb product
","Awesome..i was sony nd creative earphones... Bt this is one is best.....U may go for it... Good bass even....
",5,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"DONT BUY
","Don't like the bass in this, within one day it stopped working, sound is blaring, not even as to use for calls, sound quality is pathetic in laptop and in phone, there's no bass quality, only blaring torn speaker noise comes, the worst earphones I have ever used in my entire life!!! DONT BUY
",1,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Middle of the road. Your mileage may vary.
","My Mother is pleased with these earphones. The Sennheiser bag is very sleek and presentable.Personally I found the audio to be okay-ish. The loudness is on the higher side and the bass seems to be excessive, overwhelming other sounds. It is not bad but it is lacking the signature Sennheiser balance and quality.This may be a good fit for phones that come sans a 3.5 mm jack. Audio over USB is low energy, and these loud earphones should even it out. My Mother is using this with a Le 2.
",3,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Four Stars
","Great bass and good sound clarity...since it is bud type noise is too much isolated...
",4,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Nice
","Nice
",4,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Five Stars
","excellent earplugs! excellent sound clarity! excellent bass output! nice built quality.
",5,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"woth it
","great sound
",5,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Over rated product. No value for money
","Very light weightSound is not as expected for this range of price.
",3,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Good buy but Remote Button stopped Working
","Quality product & On-time delivery by Amazon. But Remote/Toggle Button stopped working working within 2 weeks of usage. Since it is within warranty period, hope it gets covered under it for replacement or repair.
",3,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Nice headphones
","Awesome headphones. Have been using it for a while now. Go for it.
",5,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Very good
","Good sounds effectQuality is super
",5,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Five Stars
","The product I recieved had an excellent packaging. Moreover the earphones says about itself-COOL!!!
",5,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Not for bass lovers
","Not for bass lovers. Average bass, but clear voice.
",3,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Cable thin
","The cable is very thin,
",4,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Loved it
","Crystal clearð??
",5,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"excellent headset, delivery could have been quicker though
","got this in a lightning deal, the best i could get the price. Review after for 3 days of usePros:Sound quality is awesome, thumping bass and crisp treblesgot 3 pairs of ear buds (one connected, 2 separately provided in the package)superior ambient noise attenuationvery light, can't feel a thing in ears other than the sound coming out of the headset's diaphragmscame with a carry pouch & an additional connectorworking fine with Samsung & Lenovo android mobiles as well as laptop with windows 10Nicely packed by amazon/sellerCons:Wire is thin and gets tangledin-line mike has limited functionality remote (can't complaint much for the price tag)took 10 days to deliver, had issues with courier service, 1 star less for that
",4,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Don't buy if you are music lover
","Product is not good and I want refund of this product but Amazon only showing exchange of item ,, where is the policy of instant refund ,, Amazon is going like Flipkart ,,
",1,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Overall it's  good for music lovers and gamers..
","Sounds quality is is pretty good..A little problem is that wo can not use it for long durations.. not too much comfortable for long time use.. I can  feel the pain in ears after 3-4 hour of use
",4,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Not truly Sennheiser
","Not a great product from a reputable company
",2,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Not the best sound, but it is pretty loud and has ...
","Not the best sound, but it is pretty loud and has a good punch. It is good for watching movies and basic music listening on-the-go. Also good for telephone conversations as the voice clarity is good. Overall, value for money
",4,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"durable
","Been using for 4 months, so far so good
",4,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Durable and worth it's price
","The product is better than cx2.0 in terms of everything only thing it lacks is volume control
",4,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Five Stars
","The only con is that it doesn't have volume / previous-next buttons. Otherwise, the sound is simply superb with best in noise cancellation ability.
",5,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Five Stars
","value for money !
",5,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"sound quality is very baad
","base is ok but sound quality is worst... you can get better deal in this price range
",1,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Not as good as expected
","I returned it because of quality of sounds and base.mike is also not working properly
",3,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Or a fantastic
","Always been a fan of XB seriers.......thought to try Sennheiser this time. Was really confused between Sony XB50AP and this one. Thought of trying something new.....and feel made the right choice. The one thing of sony is it has a tangle free wire......this is one thing which made me drop rating to 4 star. Or a fantastic product
",4,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Just buy it, afterall its 'Sennheiser'
","If you need clear vocals, average bass that is not muffling the highs and lows, this is the best product you can buy. It also has 2 years warranty. I am very satisfied with the product.
",5,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Best earphone with mic in affordable price.
","Best earphones with mic in very affordable price. Sound quality is awesome. Bass is also very good. Amplifies the sound if your device built in sound is less.Delivered the product within two days without opting for it.No cons yet.Go for it.
",5,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Worth of money
","This earphones are dope asf guyz! Worth of money ! Material quality  and sound quality  are awesome bass lovers!!
",5,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Choose if bass is not a concern
","Did not live up to my expectations. After using skull candy at the same price range, this sounds too inferior in bass quality and sound output. Otherwise for an average listener it is a good choice. Light weight and comes with a nice pouch.
",3,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Five Stars
","Awesome seller and product
",5,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"... who are prefering headphones for hearing music but its best for those who want calling option and to hear ...
","I agree with sound quality but its not for those who are prefering headphones for hearing music but its best for those who want calling option and to hear music. The best.
",4,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Good quality and bass.
","Good qaulity earphones with bass, but does not have noise cancellation.
",4,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Best Choice
","Purchase of this earphone is worthit. the sound quality is amazing and the product is value for money.
",5,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
"Good product
","Sound quality is excellent plus good noice cancellation, bought it on Jan 2018, till now no problem
",5,Sennheiser CX 6.0BT,5362.0,Sennheiser,CX 6.0BT
